team_name,common_name,season,country,matches_played,matches_played_home,matches_played_away,suspended_matches,wins,wins_home,wins_away,draws,draws_home,draws_away,losses,losses_home,losses_away,points_per_game,points_per_game_home,points_per_game_away,league_position,league_position_home,league_position_away,performance_rank,goals_scored,goals_conceded,goal_difference,total_goal_count,total_goal_count_home,total_goal_count_away,goals_scored_home,goals_scored_away,goals_conceded_home,goals_conceded_away,goal_difference_home,goal_difference_away,minutes_per_goal_scored,minutes_per_goal_scored_home,minutes_per_goal_scored_away,minutes_per_goal_conceded,minutes_per_goal_conceded_home,minutes_per_goal_conceded_away,clean_sheets,clean_sheets_home,clean_sheets_away,btts_count,btts_count_home,btts_count_away,fts_count,fts_count_home,fts_count_away,first_team_to_score_count,first_team_to_score_count_home,first_team_to_score_count_away,corners_total,corners_total_home,corners_total_away,cards_total,cards_total_home,cards_total_away,average_possession,average_possession_home,average_possession_away,shots,shots_home,shots_away,shots_on_target,shots_on_target_home,shots_on_target_away,shots_off_target,shots_off_target_home,shots_off_target_away,fouls,fouls_home,fouls_away,goals_scored_half_time,goals_scored_half_time_home,goals_scored_half_time_away,goals_conceded_half_time,goals_conceded_half_time_home,goals_conceded_half_time_away,goal_difference_half_time,goal_difference_half_time_home,goal_difference_half_time_away,leading_at_half_time,leading_at_half_time_home,leading_at_half_time_away,draw_at_half_time,draw_at_half_time_home,draw_at_half_time_away,losing_at_half_time,losing_at_half_time_home,losing_at_half_time_away,points_per_game_half_time,points_per_game_half_time_home,points_per_game_half_time_away,average_total_goals_per_match,average_total_goals_per_match_home,average_total_goals_per_match_away,goals_scored_per_match,goals_scored_per_match_home,goals_scored_per_match_away,goals_conceded_per_match,goals_conceded_per_match_home,goals_conceded_per_match_away,total_goals_per_match_half_time,total_goals_per_match_half_time_home,total_goals_per_match_half_time_away,goals_scored_per_match_half_time,goals_scored_per_match_half_time_home,goals_scored_per_match_half_time_away,goals_conceded_per_match_half_time,goals_conceded_per_match_half_time_home,goals_conceded_per_match_half_time_away,over05_count,over15_count,over25_count,over35_count,over45_count,over55_count,over05_count_home,over15_count_home,over25_count_home,over35_count_home,over45_count_home,over55_count_home,over05_count_away,over15_count_away,over25_count_away,over35_count_away,over45_count_away,over55_count_away,under05_count,under15_count,under25_count,under35_count,under45_count,under55_count,under05_count_home,under15_count_home,under25_count_home,under35_count_home,under45_count_home,under55_count_home,under05_count_away,under15_count_away,under25_count_away,under35_count_away,under45_count_away,under55_count_away,over05_percentage,over15_percentage,over25_percentage,over35_percentage,over45_percentage,over55_percentage,over05_percentage_home,over15_percentage_home,over25_percentage_home,over35_percentage_home,over45_percentage_home,over55_percentage_home,over05_percentage_away,over15_percentage_away,over25_percentage_away,over35_percentage_away,over45_percentage_away,over55_percentage_away,under05_percentage,under15_percentage,under25_percentage,under35_percentage,under45_percentage,under55_percentage,under05_percentage_home,under15_percentage_home,under25_percentage_home,under35_percentage_home,under45_percentage_home,under55_percentage_home,under05_percentage_away,under15_percentage_away,under25_percentage_away,under35_percentage_away,under45_percentage_away,under55_percentage_away,over05_count_half_time,over15_count_half_time,over25_count_half_time,over05_count_half_time_home,over15_count_half_time_home,over25_count_half_time_home,over05_count_half_time_away,over15_count_half_time_away,over25_count_half_time_away,over05_half_time_percentage,over15_half_time_percentage,over25_half_time_percentage,over05_half_time_percentage_home,over15_half_time_percentage_home,over25_half_time_percentage_home,over05_half_time_percentage_away,over15_half_time_percentage_away,over25_half_time_percentage_away,win_percentage,win_percentage_home,win_percentage_away,home_advantage_percentage,clean_sheet_percentage,clean_sheet_percentage_home,clean_sheet_percentage_away,btts_percentage,btts_percentage_home,btts_percentage_away,fts_percentage,fts_percentage_home,fts_percentage_away,first_team_to_score_percentage,first_team_to_score_percentage_home,first_team_to_score_percentage_away,clean_sheet_half_time,clean_sheet_half_time_home,clean_sheet_half_time_away,clean_sheet_half_time_percentage,clean_sheet_half_time_percentage_home,clean_sheet_half_time_percentage_away,fts_half_time,fts_half_time_home,fts_half_time_away,fts_half_time_percentage,fts_half_time_percentage_home,fts_half_time_percentage_away,btts_half_time,btts_half_time_home,btts_half_time_away,btts_half_time_percentage,btts_half_time_percentage_home,btts_half_time_percentage_away,leading_at_half_time_percentage,leading_at_half_time_percentage_home,leading_at_half_time_percentage_away,draw_at_half_time_percentage,draw_at_half_time_percentage_home,draw_at_half_time_percentage_away,losing_at_half_time_percentage,losing_at_half_time_percentage_home,losing_at_half_time_percentage_away,corners_per_match,corners_per_match_home,corners_per_match_away,cards_per_match,cards_per_match_home,cards_per_match_away,over65_corners_percentage,over75_corners_percentage,over85_corners_percentage,over95_corners_percentage,over105_corners_percentage,over115_corners_percentage,over125_corners_percentage,over135_corners_percentage,xg_for_avg_overall,xg_for_avg_home,xg_for_avg_away,xg_against_avg_overall,xg_against_avg_home,xg_against_avg_away,prediction_risk,goals_scored_min_0_to_10,goals_scored_min_11_to_20,goals_scored_min_21_to_30,goals_scored_min_31_to_40,goals_scored_min_41_to_50,goals_scored_min_51_to_60,goals_scored_min_61_to_70,goals_scored_min_71_to_80,goals_scored_min_81_to_90,goals_conceded_min_0_to_10,goals_conceded_min_11_to_20,goals_conceded_min_21_to_30,goals_conceded_min_31_to_40,goals_conceded_min_41_to_50,goals_conceded_min_51_to_60,goals_conceded_min_61_to_70,goals_conceded_min_71_to_80,goals_conceded_min_81_to_90,draw_percentage_overall,draw_percentage_home,draw_percentage_away,loss_percentage_ovearll,loss_percentage_home,loss_percentage_away,over145_corners_percentage
Netherlands National Team,Netherlands,2022,Netherlands,10,5,5,0,7,5,2,2,0,2,1,0,1,2.3,3,1.6,1,0,0,7,33,8,25,41,21,20,20,13,1,7,19,6,27,23,35,113,450,64,6,4,2,4,1,3,0,0,0,8,5,3,77,45,32,13,7,6,72,72,72,240,138,102,97,55,42,143,83,60,98,44,54,12,8,4,3,0,3,9,8,1,7,4,3,2,1,1,1,0,1,2.3,2.6,2,4.1,4.2,4,3.3,4,2.6,0.8,0.2,1.4,1.5,1.6,1.4,1.2,1.6,0.8,0.3,0,0.6,10,9,6,6,4,4,5,5,3,3,2,2,5,4,3,3,2,2,0,1,4,4,6,6,0,0,2,2,3,3,0,1,2,2,3,3,100,90,60,60,40,40,100,100,60,60,40,40,100,80,60,60,40,40,0,10,40,40,60,60,0,0,40,40,60,60,0,20,40,40,60,60,9,4,2,4,2,2,5,2,0,90,40,20,80,40,40,100,40,0,70,100,40,48,60,80,40,40,20,60,0,0,0,80,100,60,8,5,3,80,100,60,2,1,1,20,20,20,1,0,1,10,0,20,70,80,60,20,20,20,10,0,20,7.70,9.00,6.40,1.3,1.4,1.20,70,60,60,50,50,40,30,30,2.98,3.36,2.60,0.49,0.40,0.58,130,2,2,2,4,3,3,6,5,6,0,2,0,1,1,0,0,0,4,20,0,40,10,0,20,20
Slovakia National Team,Slovakia,2022,Slovakia,10,5,5,0,3,2,1,5,2,3,2,1,1,1.4,1.6,1.2,3,0,0,28,17,10,7,27,14,13,8,9,6,4,2,5,53,56,50,90,75,113,3,1,2,5,3,2,3,1,2,5,2,3,64,31,33,16,8,8,56,55,58,159,82,77,60,28,32,99,54,45,131,62,69,7,1,6,6,3,3,1,-2,3,3,1,2,4,2,2,3,2,1,1.3,1,1.6,2.7,2.8,2.6,1.7,1.6,1.8,1,1.2,0.8,1.3,0.8,1.8,0.7,0.2,1.2,0.6,0.6,0.6,9,7,5,4,1,1,5,4,3,2,0,0,4,3,2,2,1,1,1,3,5,6,9,9,0,1,2,3,5,5,1,2,3,3,4,4,90,70,50,40,10,10,100,80,60,40,0,0,80,60,40,40,20,20,10,30,50,60,90,90,0,20,40,60,100,100,20,40,60,60,80,80,7,4,2,3,1,0,4,3,2,70,40,20,60,20,0,80,60,40,30,40,20,-13,30,20,40,50,60,40,30,20,40,50,40,60,5,3,2,50,60,40,6,4,2,60,80,40,2,0,2,20,0,40,30,20,40,40,40,40,30,40,20,6.40,6.20,6.60,1.6,1.6,1.60,70,70,70,50,30,20,20,10,1.60,1.64,1.56,1.07,0.92,1.23,110,2,2,0,2,2,3,1,5,0,0,3,2,0,1,0,1,2,1,50,40,60,20,20,20,10
France National Team,France,2022,France,8,4,4,0,5,2,3,3,2,1,0,0,0,2.25,2,2.5,1,0,0,17,18,3,15,21,14,7,12,6,2,1,10,5,40,30,60,237,180,360,5,2,3,3,2,1,0,0,0,6,3,3,52,31,21,10,5,5,60,61,59,123,68,55,56,28,28,67,40,27,85,45,40,8,6,2,2,1,1,6,5,1,4,3,1,3,1,2,1,0,1,1.88,2.5,1.25,2.63,3.5,1.75,2.25,3,1.5,0.38,0.5,0.25,1.25,1.75,0.75,1,1.5,0.5,0.25,0.25,0.25,8,7,1,1,1,1,4,4,1,1,1,1,4,3,0,0,0,0,0,1,7,7,7,7,0,0,3,3,3,3,0,1,4,4,4,4,100,88,13,13,13,13,100,100,25,25,25,25,100,75,0,0,0,0,0,12,87,87,87,87,0,0,75,75,75,75,0,25,100,100,100,100,6,3,1,4,2,1,2,1,0,75,38,13,100,50,25,50,25,0,63,50,75,1,63,50,75,38,50,25,0,0,0,75,75,75,6,3,3,75,75,75,3,0,3,38,0,75,1,1,0,13,25,0,50,75,25,38,25,50,13,0,25,6.50,7.75,5.25,1.25,1.25,1.25,88,63,63,50,38,38,13,0,1.74,1.95,1.53,0.52,0.47,0.58,88,1,3,1,2,2,4,1,2,2,0,0,0,1,1,1,0,0,0,38,50,25,0,0,0,0
Croatia National Team,Croatia,2022,Croatia,10,5,5,0,7,4,3,2,1,1,1,0,1,2.3,2.6,2,1,0,0,6,21,4,17,25,12,13,10,11,2,2,8,9,43,45,41,225,225,225,7,4,3,2,1,1,2,0,2,7,4,3,61,38,23,16,8,8,66,67,66,189,99,90,76,40,36,113,59,54,107,59,48,8,3,5,4,2,2,4,1,3,4,2,2,4,2,2,2,1,1,1.6,1.6,1.6,2.5,2.4,2.6,2.1,2,2.2,0.4,0.4,0.4,1.2,1,1.4,0.8,0.6,1,0.4,0.4,0.4,9,5,5,2,1,1,5,3,3,1,0,0,4,2,2,1,1,1,1,5,5,8,9,9,0,2,2,4,5,5,1,3,3,4,4,4,90,50,50,20,10,10,100,60,60,20,0,0,80,40,40,20,20,20,10,50,50,80,90,90,0,40,40,80,100,100,20,60,60,80,80,80,6,2,2,3,1,1,3,1,1,60,20,20,60,20,20,60,20,20,70,80,60,0,70,80,60,20,20,20,20,0,40,70,80,60,7,4,3,70,80,60,5,2,3,50,40,60,2,1,1,20,20,20,40,40,40,40,40,40,20,20,20,6.10,7.60,4.60,1.6,1.6,1.60,70,60,60,20,20,10,10,0,2.29,2.44,2.13,0.66,0.44,0.87,50,1,0,2,3,3,1,3,3,5,0,2,0,1,1,0,0,0,0,20,20,20,10,0,20,0
Malta National Team,Malta,2022,Malta,10,5,5,0,1,1,0,2,0,2,7,4,3,0.5,0.6,0.4,6,0,0,43,9,30,-21,39,25,14,5,4,20,10,-15,-6,100,90,113,30,23,45,1,1,0,4,2,2,5,2,3,2,1,1,18,7,11,22,13,9,43,44,43,70,27,43,33,14,19,37,13,24,108,47,61,4,2,2,13,10,3,-9,-8,-1,2,1,1,1,0,1,7,4,3,0.7,0.6,0.8,3.9,5,2.8,0.9,1,0.8,3,4,2,1.7,2.4,1,0.4,0.4,0.4,1.3,2,0.6,10,9,8,6,2,2,5,5,5,4,2,2,5,4,3,2,0,0,0,1,2,4,8,8,0,0,0,1,3,3,0,1,2,3,5,5,100,90,80,60,20,20,100,100,100,80,40,40,100,80,60,40,0,0,0,10,20,40,80,80,0,0,0,20,60,60,0,20,40,60,100,100,9,4,2,5,3,2,4,1,0,90,40,20,100,60,40,80,20,0,10,20,0,-11,10,20,0,40,40,40,50,40,60,20,20,20,3,1,2,30,20,40,7,3,4,70,60,80,1,1,0,10,20,0,20,20,20,10,0,20,70,80,60,1.80,1.40,2.20,2.2,2.6,1.80,50,40,40,20,10,10,10,0,0.52,0.42,0.62,1.78,1.83,1.73,150,0,2,0,1,2,3,0,0,1,5,1,3,2,5,3,4,4,3,20,0,40,70,80,60,0
Denmark National Team,Denmark,2022,Denmark,10,5,5,0,9,5,4,0,0,0,1,0,1,2.7,3,2.4,1,0,0,2,30,3,27,33,20,13,19,11,1,2,18,9,30,24,41,300,450,225,8,4,4,1,1,0,1,0,1,9,5,4,50,12,38,10,4,6,62,63,62,143,67,76,74,37,37,69,30,39,107,50,57,16,11,5,1,0,1,15,11,4,6,4,2,3,1,2,1,0,1,2.1,2.6,1.6,3.3,4,2.6,3,3.8,2.2,0.3,0.2,0.4,1.7,2.2,1.2,1.6,2.2,1,0.1,0,0.2,10,8,5,5,2,1,5,4,3,3,2,1,5,4,2,2,0,0,0,2,5,5,8,9,0,1,2,2,3,4,0,1,3,3,5,5,100,80,50,50,20,10,100,80,60,60,40,20,100,80,40,40,0,0,0,20,50,50,80,90,0,20,40,40,60,80,0,20,60,60,100,100,7,4,3,4,3,2,3,1,1,70,40,30,80,60,40,60,20,20,90,100,80,30,80,80,80,10,20,0,10,0,20,90,100,80,9,5,4,90,100,80,4,1,3,40,20,60,0,0,0,0,0,0,60,80,40,30,20,40,10,0,20,5.00,2.40,7.60,1,0.8,1.20,60,50,40,30,30,20,20,10,1.64,1.61,1.68,0.57,0.47,0.68,140,0,5,4,5,3,3,4,1,5,0,0,0,1,0,0,0,0,2,0,0,0,10,0,20,10
Turkey National Team,Turkey,2022,Turkey,11,5,6,0,6,2,4,3,3,0,2,0,2,1.91,1.8,2,2,0,0,11,28,19,9,47,24,23,16,12,8,11,8,1,35,28,45,52,56,49,3,1,2,8,4,4,0,0,0,7,5,2,57,29,28,28,16,12,57,58,55,179,81,98,81,40,41,98,41,57,134,71,63,13,10,3,9,3,6,4,7,-3,5,4,1,4,1,3,2,0,2,1.73,2.6,1,4.27,4.8,3.83,2.55,3.2,2,1.73,1.6,1.83,2,2.6,1.5,1.18,2,0.5,0.82,0.6,1,11,11,10,6,4,4,5,5,4,4,3,3,6,6,6,2,1,1,0,0,1,5,7,7,0,0,1,1,2,2,0,0,0,4,5,5,100,100,91,55,36,36,100,100,80,80,60,60,100,100,100,33,17,17,0,0,9,45,64,64,0,0,20,20,40,40,0,0,0,67,83,83,9,9,4,5,5,3,4,4,1,82,82,36,100,100,60,67,67,17,55,40,67,17,27,20,33,73,80,67,0,0,0,64,100,33,5,2,3,45,40,50,4,0,4,36,0,67,4,3,1,36,60,17,45,80,17,36,20,50,18,0,33,5.18,5.80,4.67,2.55,3.2,2.00,73,73,64,64,27,27,27,27,1.80,1.86,1.75,1.33,1.19,1.44,82,4,2,2,4,2,4,3,1,6,2,2,0,3,2,2,1,4,3,27,60,0,18,0,33,9
Bosnia-Herzegovina National Team,Bosnia-Herzegovina,2022,Bosnia and Herzegovina,8,4,4,0,1,0,1,4,1,3,3,3,0,0.88,0.25,1.5,4,0,0,40,9,12,-3,21,11,10,3,6,8,4,-5,2,80,120,60,60,45,90,1,0,1,5,2,3,2,2,0,3,0,3,50,27,23,14,9,5,52,54,51,122,58,64,44,22,22,78,36,42,76,46,30,2,0,2,3,1,2,-1,-1,0,1,0,1,5,3,2,2,1,1,1,0.75,1.25,2.63,2.75,2.5,1.13,0.75,1.5,1.5,2,1,0.63,0.25,1,0.25,0,0.5,0.38,0.25,0.5,8,7,3,3,0,0,4,3,2,2,0,0,4,4,1,1,0,0,0,1,5,5,8,8,0,1,2,2,4,4,0,0,3,3,4,4,100,88,38,38,0,0,100,75,50,50,0,0,100,100,25,25,0,0,0,12,62,62,100,100,0,25,50,50,100,100,0,0,75,75,100,100,4,1,0,1,0,0,3,1,0,50,13,0,25,0,0,75,25,0,13,0,25,-34,13,0,25,63,50,75,25,50,0,38,0,75,5,3,2,63,75,50,6,4,2,75,100,50,1,0,1,13,0,25,13,0,25,63,75,50,25,25,25,6.25,6.75,5.75,1.75,2.25,1.25,88,75,63,63,38,38,13,13,1.48,1.50,1.47,1.03,1.04,1.01,50,0,0,1,1,0,1,2,2,2,0,1,1,1,0,5,0,3,1,50,25,75,38,75,0,0
Lithuania National Team,Lithuania,2022,Lithuania,8,4,4,0,1,1,0,0,0,0,7,3,4,0.38,0.75,0,5,0,0,49,4,19,-15,23,15,8,4,0,11,8,-7,-8,180,90,0,38,33,45,0,0,0,2,2,0,6,2,4,1,1,0,26,15,11,17,11,6,37,41,33,69,44,25,25,15,10,44,29,15,94,43,51,1,1,0,10,4,6,-9,-3,-6,1,1,0,2,1,1,5,2,3,0.63,1,0.25,2.88,3.75,2,0.5,1,0,2.38,2.75,2,1.38,1.25,1.5,0.13,0.25,0,1.25,1,1.5,8,5,4,4,2,0,4,4,3,3,1,0,4,1,1,1,1,0,0,3,4,4,6,8,0,0,1,1,3,4,0,3,3,3,3,4,100,63,50,50,25,0,100,100,75,75,25,0,100,25,25,25,25,0,0,37,50,50,75,100,0,0,25,25,75,100,0,75,75,75,75,100,6,2,2,3,1,1,3,1,1,75,25,25,75,25,25,75,25,25,13,25,0,42,0,0,0,25,50,0,75,50,100,13,25,0,3,2,1,38,50,25,7,3,4,88,75,100,0,0,0,0,0,0,13,25,0,25,25,25,63,50,75,3.25,3.75,2.75,2.13,2.75,1.50,75,75,75,63,50,13,13,13,0.66,0.88,0.44,2.01,2.08,1.95,88,0,1,0,0,0,1,0,0,2,1,4,2,1,3,2,2,0,4,0,0,0,88,75,100,13
Scotland National Team,Scotland,2022,Scotland,11,6,5,0,7,4,3,2,1,1,2,1,1,2.09,2.17,2,2,0,0,5,18,10,8,28,20,8,13,5,7,3,6,2,55,41,90,99,77,150,6,3,3,4,3,1,1,0,1,6,3,3,66,39,27,18,11,7,50,50,51,145,84,61,65,40,25,80,44,36,119,70,49,6,4,2,6,3,3,0,1,-1,5,3,2,2,1,1,4,2,2,1.55,1.67,1.4,2.55,3.33,1.6,1.64,2.17,1,0.91,1.17,0.6,1.09,1.17,1,0.55,0.67,0.4,0.55,0.5,0.6,11,8,4,4,1,0,6,5,4,4,1,0,5,3,0,0,0,0,0,3,7,7,10,11,0,1,2,2,5,6,0,2,5,5,5,5,100,73,36,36,9,0,100,83,67,67,17,0,100,60,0,0,0,0,0,27,64,64,91,100,0,17,33,33,83,100,0,40,100,100,100,100,9,2,1,5,1,1,4,1,0,82,18,9,83,17,17,80,20,0,64,67,60,2,55,50,60,36,50,20,9,0,20,55,50,60,7,4,3,64,67,60,5,2,3,45,33,60,1,1,0,9,17,0,45,50,40,18,17,20,36,33,40,6.00,6.50,5.40,1.64,1.83,1.40,82,73,45,45,27,9,9,9,1.44,1.60,1.26,1.04,0.92,1.18,45,1,1,2,2,0,4,2,2,4,1,2,0,2,2,1,0,1,1,18,17,20,18,17,20,9
Faroe Islands National Team,Faroe Islands,2022,Faroe Islands,10,5,5,0,1,1,0,1,0,1,8,4,4,0.4,0.6,0.2,5,0,0,47,7,23,-16,30,11,19,2,5,9,14,-7,-9,129,225,90,39,50,32,0,0,0,5,1,4,5,4,1,2,1,1,31,17,14,15,8,7,38,37,39,88,47,41,38,20,18,50,27,23,133,66,67,1,0,1,10,3,7,-9,-3,-6,0,0,0,3,3,0,7,2,5,0.3,0.6,0,3,2.2,3.8,0.7,0.4,1,2.3,1.8,2.8,1.1,0.6,1.6,0.1,0,0.2,1,0.6,1.4,10,8,6,5,1,0,5,3,2,1,0,0,5,5,4,4,1,0,0,2,4,5,9,10,0,2,3,4,5,5,0,0,1,1,4,5,100,80,60,50,10,0,100,60,40,20,0,0,100,100,80,80,20,0,0,20,40,50,90,100,0,40,60,80,100,100,0,0,20,20,80,100,7,2,1,2,1,0,5,1,1,70,20,10,40,20,0,100,20,20,10,20,0,-11,0,0,0,50,20,80,50,80,20,20,20,20,3,3,0,30,60,0,9,5,4,90,100,80,1,0,1,10,0,20,0,0,0,30,60,0,70,40,100,3.10,3.40,2.80,1.5,1.6,1.40,60,60,50,40,40,30,20,0,0.78,0.85,0.72,1.83,2.00,1.65,90,0,1,0,0,0,0,2,2,2,2,2,3,1,3,4,2,1,5,10,0,20,80,80,80,0
Kazakhstan National Team,Kazakhstan,2022,Kazakhstan,8,4,4,0,0,0,0,3,1,2,5,3,2,0.38,0.25,0.5,5,0,0,50,5,20,-15,25,10,15,2,3,8,12,-6,-9,143,180,120,36,45,30,0,0,0,3,1,2,5,3,2,1,0,1,13,4,9,21,7,14,38,40,37,62,35,27,27,13,14,35,22,13,88,45,43,0,0,0,9,5,4,-9,-5,-4,0,0,0,2,0,2,6,4,2,0.25,0,0.5,3.13,2.5,3.75,0.63,0.5,0.75,2.5,2,3,1.13,1.25,1,0,0,0,1.13,1.25,1,8,7,3,3,1,1,4,4,1,1,0,0,4,3,2,2,1,1,0,1,5,5,7,7,0,0,3,3,4,4,0,1,2,2,3,3,100,88,38,38,13,13,100,100,25,25,0,0,100,75,50,50,25,25,0,12,62,62,87,87,0,0,75,75,100,100,0,25,50,50,75,75,6,2,1,4,1,0,2,1,1,75,25,13,100,25,0,50,25,25,0,0,0,-1,0,0,0,38,25,50,63,75,50,13,0,25,2,0,2,25,0,50,8,4,4,100,100,100,0,0,0,0,0,0,0,0,0,25,0,50,75,100,50,1.63,1.00,2.25,2.63,1.75,3.50,88,50,25,13,0,0,0,0,0.59,0.66,0.53,2.18,2.10,2.26,75,0,0,0,0,0,2,0,1,2,2,3,1,1,3,3,1,2,4,38,25,50,63,75,50,0
Russia National Team,Russia,2022,Russia,10,5,5,0,7,4,3,1,1,0,2,0,2,2.2,2.6,1.8,2,0,0,9,19,6,13,25,12,13,11,8,1,5,10,3,47,41,56,150,450,90,5,4,1,4,1,3,2,1,1,7,4,3,51,30,21,16,7,9,48,45,51,117,72,45,58,38,20,59,34,25,125,48,77,10,5,5,3,1,2,7,4,3,7,4,3,2,1,1,1,0,1,2.3,2.6,2,2.5,2.4,2.6,1.9,2.2,1.6,0.6,0.2,1,1.3,1.2,1.4,1,1,1,0.3,0.2,0.4,9,7,5,2,1,1,4,3,2,1,1,1,5,4,3,1,0,0,1,3,5,8,9,9,1,2,3,4,4,4,0,1,2,4,5,5,90,70,50,20,10,10,80,60,40,20,20,20,100,80,60,20,0,0,10,30,50,80,90,90,20,40,60,80,80,80,0,20,40,80,100,100,8,3,2,4,1,1,4,2,1,80,30,20,80,20,20,80,40,20,70,80,60,42,50,80,20,40,20,60,20,20,20,70,80,60,7,4,3,70,80,60,3,1,2,30,20,40,2,1,1,20,20,20,70,80,60,20,20,20,10,0,20,5.10,6.00,4.20,1.6,1.4,1.80,80,70,70,30,30,30,20,10,1.32,1.60,1.04,1.33,1.26,1.39,90,3,0,4,3,0,3,1,1,4,0,0,0,3,0,1,0,1,1,10,20,0,20,0,40,10
